price,address,mls,Calculated_sqft,Square Footage
"$1,499,000","643 BERESFORD AVENUEToronto (Runnymede-Bloor West Village), Ontario M6S3C4",W10428241,,
"$799,000","1811 - 1080 BAY STREETToronto (Bay Street Corridor), Ontario M5S0A5",C10428251,,500 - 599 sqft
"$688,000","13 - 40 MENDELSSOHN STREET WToronto (Clairlea-Birchmount), Ontario M1L0G8",E10428244,,1000 - 1199 sqft
"$649,000","A21 - 296 MILL ROADToronto (Markland Wood), Ontario M9C4X8",W10428245,,1000 - 1199 sqft
"$499,999","202 - 28 WELLESLEY STREET EToronto (Church-Yonge Corridor), Ontario M4Y0C4",C10428263,,
"$499,000","617 - 1787 ST. CLAIR AVENUE WToronto (Weston-Pellam Park), Ontario M6N0B7",W10428260,,600 - 699 sqft
"$639,000","2410 - 37 GROSVENOR STREETToronto (Bay Street Corridor), Ontario M4Y3G5",C10428278,,600 - 699 sqft
"$698,000","106 - 3740 DON MILLS ROADToronto (Hillcrest Village), Ontario M2H3J2",C10428283,,1200 - 1399 sqft
"$1,538,000","609 - 1 GLOUCESTER STREETToronto (Church-Yonge Corridor), Ontario M4Y0C7",C10428287,,1000 - 1199 sqft
"$529,000","1009 - 120 PARLIAMENT STREETToronto (Moss Park), Ontario M5A0N6",C10428291,,500 - 599 sqft
"$1,695,000","106 WILLOW AVENUEToronto (The Beaches), Ontario M4E3K3",E10428281,,
"$699,000","38 WILLIAM CARSON CrescentToronto, Ontario M2P2H2",40678443,,753 sqft
"$695,000","521 - 775 KING STREET WToronto (Niagara), Ontario M5V1C9",C10428302,,700 - 799 sqft
"$1,098,000","N367 - 35 ROLLING MILLS ROADToronto (Waterfront Communities), Ontario M5A0V6",C10428303,,900 - 999 sqft
"$705,000","306 - 20 BURKEBROOK PLACEToronto (Bridle Path-Sunnybrook-York Mills), Ontario M4G0A1",C10428311,,600 - 699 sqft
"$659,999","301 - 1205 QUEEN STREET WToronto (Trinity-Bellwoods), Ontario M6K1L2",C10428313,,600 - 699 sqft
"$699,000","104 - 38 WILLIAM CARSON CRESCENTToronto (St. Andrew-Windfields), Ontario M2P2H2",C10428318,,700 - 799 sqft
"$1,288,000","28 RELROY COURTToronto (Steeles), Ontario M1W2Y7",E10428309,,2000 - 2500 sqft
"$579,900","2514 - 30 SHOREBREEZE DRIVEToronto (Mimico), Ontario M8V0J1",W10428308,,
"$1,199,000","49 GRAYSTONE GARDENSToronto (Islington-City Centre West), Ontario M8Z3C2",W10428332,,
"$880,000","1802 - 397 FRONT STREET WToronto (Waterfront Communities), Ontario M5V3S1",C10428355,,1000 - 1199 sqft
"$884,000","22 FURLONG COURTToronto (Bendale), Ontario M1J1Y8",E10428343,,1100 - 1500 sqft
"$1,189,000","145 RAPONI CIRCLEToronto (Rouge), Ontario M1X2C6",E10428348,,1500 - 2000 sqft
"$779,000","314 - 55 DE BOERS DRIVEToronto (York University Heights), Ontario M3J0G5",W10428345,,1000 - 1199 sqft
"$849,000","203 - 363 SORAUREN AVENUEToronto (Roncesvalles), Ontario M6R3C1",W10428357,,800 - 899 sqft
"$1,098,000","79 REDGRAVE DRIVEToronto (Willowridge-Martingrove-Richview), Ontario M9R3V2",W10428361,,
"$549,000","1002 - 155 BEECROFT ROADToronto (Lansing-Westgate), Ontario M2N7C6",C10428364,,500 - 599 sqft
"$1,338,900","207 - 200 SUDBURY STREETToronto (Little Portugal), Ontario M6J0H1",C10428366,,1000 - 1199 sqft
"$618,000","319 - 955 BAY STREETToronto (Bay Street Corridor), Ontario M5S2A2",C10428368,,600 - 699 sqft
"$649,000","527 - 55 REGENT PARK BOULEVARDToronto (Regent Park), Ontario M5A0C2",C10428393,,700 - 799 sqft
"$499,000","810 - 120 ST. PATRICK STREETToronto (Kensington-Chinatown), Ontario M5T2X7",C10428397,,700 - 799 sqft
"$1,399,000","3803 - 81 NAVY WHARF COURTToronto (Waterfront Communities), Ontario M5V3S2",C10428403,,1400 - 1599 sqft
"$629,000","617 - 44 ST JOSEPH STREETToronto (Bay Street Corridor), Ontario M4Y2W4",C10428463,,600 - 699 sqft
"$799,999","64 - 1075 ELLESMERE ROADToronto (Dorset Park), Ontario M1P5C3",E10428412,,1400 - 1599 sqft
"$429,900","805 - 3650 KINGSTON ROADToronto (Scarborough Village), Ontario M1M3X9",E10428437,,
"$1,139,000","1170 CRAVEN ROADToronto (Greenwood-Coxwell), Ontario M4J4V7",E10428444,,1100 - 1500 sqft
"$619,900","1019A - 700 HUMBERWOOD BOULEVARDToronto (West Humber-Clairville), Ontario M9W7J4",W10428386,,800 - 899 sqft
"$849,900","31 ST LUCIE DRIVEToronto (Humbermede), Ontario M9M1S9",W10428394,,
"$599,999","1802 - 1360 YORK MILLS ROAD NToronto (Parkwoods-Donalda), Ontario M3A2A2",C10428480,,1000 - 1199 sqft
"$569,000","619 - 255 RICHMOND STREET EToronto (Moss Park), Ontario M5A1P2",C10428497,,600 - 699 sqft
"$689,000","804 - 6 SONIC WAYToronto (Flemingdon Park), Ontario M3C0P1",C10428503,,700 - 799 sqft
"$1,389,000","83 EASTWOOD AVENUEToronto (Birchcliffe-Cliffside), Ontario M1N3H1",E10428472,,
"$538,888","328 - 2645 JANE STREETToronto (Glenfield-Jane Heights), Ontario M3L2J3",W10428467,,1000 - 1199 sqft
"$680,000","2115 - 4978 YONGE STREETToronto (Lansing-Westgate), Ontario M2N7G8",C10428510,,700 - 799 sqft
"$599,900","1612 - 2181 YONGE STREETToronto (Mount Pleasant West), Ontario M5S3H7",C10428524,,600 - 699 sqft
"$1,178,000","408 - 10 DELISLE AVENUEToronto (Yonge-St. Clair), Ontario M4V3C6",C10428527,,900 - 999 sqft
"$899,000","2504 - 10 NORTHTOWN WAYToronto (Willowdale East), Ontario M2N7L4",C10428545,,1000 - 1199 sqft
"$2,095,000","801 - 2600 BATHURST STREETToronto (Englemount-Lawrence), Ontario M6B2Z4",C10428554,,2250 - 2499 sqft
"$599,900","306 - 778 SHEPPARD AVENUE WToronto (Bathurst Manor), Ontario M3H6B7",C10428556,,1000 - 1199 sqft
"$658,000","PH 24 - 25 GREENVIEW AVENUEToronto (Newtonbrook West), Ontario M2M0A5",C10428622,,500 - 599 sqft
"$599,900","205 - 2628 MCCOWAN ROADToronto (Agincourt North), Ontario M1S5J8",E10428551,,1200 - 1399 sqft
"$1,300,000","5 - 155 WOODBINE AVENUEToronto (The Beaches), Ontario M4L3P1",E10428621,,1400 - 1599 sqft
"$599,888","405 - 2240 LAKESHORE BOULEVARD WToronto (Mimico), Ontario M8V1A5",W10428535,,600 - 699 sqft
"$949,000","106 - 25 RITCHIE AVENUEToronto (Roncesvalles), Ontario M6R2J6",W10428558,,1200 - 1399 sqft
"$450,000","412 - 17 ZORRA STREETToronto (Islington-City Centre West), Ontario M8Z0C8",W10428570,,500 - 599 sqft
"$529,999","1621 - 165 LEGION ROADToronto (Mimico), Ontario M8Y0B3",W10428599,,500 - 599 sqft
"$710,000","1106 - 330 RICHMOND STREET WToronto (Waterfront Communities), Ontario M5V1X2",C10428684,,700 - 799 sqft
"$510,000","506 - 58 ORCHARD VIEW BOULEVARDToronto (Yonge-Eglinton), Ontario M4R1B9",C10428692,,500 - 599 sqft
"$789,000","112 ROSETHORN AVENUEToronto (Weston-Pellam Park), Ontario M6N3L1",W10428664,,
"$888,000","202 - 57 ST JOSEPH STREETToronto (Bay Street Corridor), Ontario M5S0C5",C10428700,,600 - 699 sqft
"$4,200,000","197 ARGYLE STREETToronto (Little Portugal), Ontario M6J1P5",C10428706,,
"$718,000","940 - 39 QUEENS QUAY EToronto (Waterfront Communities), Ontario M5E0A5",C10428749,,600 - 699 sqft
"$1,049,000","PH 202 - 23 HOLLYWOOD AVENUEToronto (Willowdale East), Ontario M2N7L8",C10428782,,1200 - 1399 sqft
"$1,499,990","16-18 PAGE STREETToronto (Palmerston-Little Italy), Ontario M6G1J2",C10428784,,
"$1,299,000","48 CLAIRTRELL ROADToronto (Willowdale East), Ontario M2N5J6",C10428790,,2250 - 2499 sqft
"$499,000","210 - 50 ANN O'REILLY ROADToronto (Henry Farm), Ontario M2J0C9",C10428802,,600 - 699 sqft
"$1,895,000","33 BEATRICE STREETToronto (Trinity-Bellwoods), Ontario M6J2T2",C10428824,,
"$635,000","216 - 684 WARDEN AVENUEToronto (Clairlea-Birchmount), Ontario M1L4W4",E10428775,,1000 - 1199 sqft
"$509,900","1003 - 2628 MCCOWAN ROADToronto (Agincourt North), Ontario M1S5J8",E10428778,,1000 - 1199 sqft
"$499,000","1407 - 90 LING ROADToronto (West Hill), Ontario M1E4Y3",E10428804,,1000 - 1199 sqft
"$485,000","1 - 199 HIGH PARK AVENUEToronto (High Park North), Ontario M6P2S5",W10428702,,900 - 999 sqft
"$1,199,900","101 - 160 KINGSWAY CRESCENTToronto (Kingsway South), Ontario M8X2S4",W10428742,,900 - 999 sqft
"$849,000","1715 - 60 HEINTZMAN STREETToronto (Junction Area), Ontario M6P5A1",W10428750,,800 - 899 sqft
"$889,900","310 - 160 KINGSWAY CRESCENTToronto (Kingsway South), Ontario M8X2S4",W10428758,,700 - 799 sqft
"$788,000","1313 - 250 SCARLETT ROADToronto (Rockcliffe-Smythe), Ontario M6N4X5",W10428762,,1000 - 1199 sqft
"$1,314,900","308 - 160 KINGSWAY CRESCENTToronto (Kingsway South), Ontario M8X2S4",W10428783,,1200 - 1399 sqft
"$1,069,900","312 - 160 KINGSWAY CRESCENTToronto (Kingsway South), Ontario M8X2S4",W10428800,,1000 - 1199 sqft
"$775,900","411 - 160 KINGSWAY CRESCENTToronto (Kingsway South), Ontario M8X2S4",W10428818,,600 - 699 sqft
"$1,450,900","808 - 160 KINGSWAY CRESCENTToronto (Kingsway South), Ontario M8X2S4",W10428832,,900 - 999 sqft
"$650,000","4513 - 87 PETER STREETToronto (Waterfront Communities), Ontario M5V0P1",C10428853,,500 - 599 sqft
"$849,000","4205 - 50 CHARLES STREET EToronto (Church-Yonge Corridor), Ontario M4Y1T1",C10428874,,600 - 699 sqft
"$780,000","606 - 2460 EGLINTON AVENUE EToronto (Eglinton East), Ontario M1K5J7",E10428849,,1200 - 1399 sqft
"$599,900","505 - 2901 KIPLING AVENUEToronto (Mount Olive-Silverstone-Jamestown), Ontario M9V5E5",W10428858,,1000 - 1199 sqft
"$1,135,000","15 RICHARDSONS Street Unit# 506Toronto, Ontario M5A1B4",40678403,,775 sqft
"$708,000","1405 - 15 QUEENS QUAY EToronto (Waterfront Communities), Ontario M5E0C5",C10428901,,500 - 599 sqft
"$629,999","303 - 28 OLIVE AVENUEToronto (Willowdale East), Ontario M2N7E6",C10428904,,600 - 699 sqft
"$665,000","2708 - 281 MUTUAL STREETToronto (Church-Yonge Corridor), Ontario M4Y3C4",C10428920,,500 - 599 sqft
"$599,000","114 - 3830 BATHURST STREETToronto (Clanton Park), Ontario M3H6C5",C10428961,,800 - 899 sqft
"$699,000","3115 - 319 JARVIS STREETToronto (Church-Yonge Corridor), Ontario M5B0C8",C10428964,,600 - 699 sqft
"$599,900","1215 - 30 TRETTI WAYToronto (Clanton Park), Ontario M3H0E3",C10428981,,500 - 599 sqft
"$899,000","214 MORTIMER AVENUEToronto (Danforth Village-East York), Ontario M4J2C5",E10428917,,
"$368,888","1518 - 3050 ELLESMERE ROADToronto (Morningside), Ontario M1E5E6",E10428898,,600 - 699 sqft
"$1,499,000","413 - 201 CARLAW AVENUEToronto (South Riverdale), Ontario M4M2S3",E10428992,,1200 - 1399 sqft
"$1,899,000","1 PALACE PIER Court Unit# 4406Toronto, Ontario M8V3W9",40678397,,1986 sqft
"$538,000","806 - 21 BALMUTO STREET WToronto (Bay Street Corridor), Ontario M4Y1W4",C10429029,,500 - 599 sqft
"$709,900","3003 - 327 KING STREET WToronto (Waterfront Communities), Ontario M5V0W7",C10429025,,500 - 599 sqft
"$949,000","41 KATRINA COURTToronto (Rustic), Ontario M6L3G3",W10429007,,1500 - 2000 sqft
"$799,999","4406 - 14 YORK STREETToronto (Waterfront Communities), Ontario M5J0B1",C10429054,,600 - 699 sqft
"$1,799,000","103 - 342 SPADINA ROADToronto (Forest Hill South), Ontario M5P2V4",C10429077,,1800 - 1999 sqft
"$1,520,000","17 PREAKNESS DRIVEToronto (Banbury-Don Mills), Ontario M3B3S2",C10429103,,2000 - 2500 sqft
"$1,195,000","2703 - 85 SKYMARK DRIVEToronto (Hillcrest Village), Ontario M2H3P2",C10429119,,2250 - 2499 sqft
"$3,050,000","804 - 77 CHARLES STREET WToronto (Bay Street Corridor), Ontario M5S0B2",C10429124,,1600 - 1799 sqft
"$850,000","205 - 385 BRUNSWICK AVENUEToronto (Annex), Ontario M5R3R1",C10429136,,600 - 699 sqft
"$699,000","2009 - 750 BAY STREETToronto (Bay Street Corridor), Ontario M5G1N6",C10429132,,800 - 899 sqft
"$1,999,999","34 MORRISH ROADToronto (Centennial Scarborough), Ontario M1C1E7",E10429148,,25330 sqft
"$738,000","524 - 1 OLD MILL DRIVE WToronto (High Park-Swansea), Ontario M6S0A1",W10429057,,600 - 699 sqft
"$1,398,000","205 - 2287 LAKE SHORE BOULEVARD WToronto (Mimico), Ontario M8V3Y1",W10429105,,1800 - 1999 sqft
"$449,900","701 - 17 ZORRA STREETToronto (Islington-City Centre West), Ontario M8Z0C8",W10429134,,500 - 599 sqft
"$999,999","24 - 28 MARINA AVENUEToronto (Long Branch), Ontario M8W1K3",W10429140,,1400 - 1599 sqft
"$999,900","TH5 - 60 CARR STREETToronto (Kensington-Chinatown), Ontario M5T1B7",C10429166,,1400 - 1599 sqft
"$1,399,000","42 LINTON AVENUEToronto (Birchcliffe-Cliffside), Ontario M1N1W6",E10429169,,1500 - 2000 sqft
"$490,000","527 - 22 EAST HAVEN DRIVEToronto (Birchcliffe-Cliffside), Ontario M1N0B4",E10429165,,500 - 599 sqft
"$874,000","1255 WARDEN AVENUEToronto (Wexford-Maryvale), Ontario M1R2R4",E10429181,,
"$689,000","2504 - 25 HOLLY STREETToronto (Mount Pleasant West), Ontario M4S0E3",C10429202,,600 - 699 sqft
"$649,900","1008 - 1055 BAY STREETToronto (Bay Street Corridor), Ontario M5S3A3",C10429211,,700 - 799 sqft
"$539,900","1802 - 82 DALHOUSIE STREETToronto (Church-Yonge Corridor), Ontario M5B0C5",C10429245,,
"$629,000","624 - 783 BATHURST STREETToronto (University), Ontario M5S0A8",C10429259,,600 - 699 sqft
"$448,900","1811 - 15 LOWER JARVIS STREETToronto (Waterfront Communities), Ontario M5E0C4",C10429271,,
"$5,490,000","808 - 38 AVENUE ROADToronto (Annex), Ontario M5R2G2",C10429285,,3250 - 3499 sqft
"$539,900","PH7 - 1700 EGLINTON AVENUE EToronto (Victoria Village), Ontario M4A2Z4",C10429310,,800 - 899 sqft
"$699,999","317 - 1169 QUEEN STREET WToronto (Little Portugal), Ontario M6J0A4",C10429303,,800 - 899 sqft
"$859,888","112 PINERY TRAILToronto (Malvern), Ontario M1B6C1",E10429281,,
"$629,000","704 - 1900 LAKE SHORE BOULEVARD WToronto (High Park-Swansea), Ontario M6S1A4",W10422763,,500 - 599 sqft
"$449,999","2212 - 370 DIXON ROADToronto (Kingsview Village-The Westway), Ontario M9R1T2",W10429205,,1000 - 1199 sqft
"$1,379,000","1427 LANSDOWNE AVENUE WToronto (Corso Italia-Davenport), Ontario M6H3Z9",W10429290,,
"$2,199,000","53 WILSON PARK ROADToronto (Roncesvalles), Ontario M6K3B6",W10429298,,2500 - 3000 sqft
"$779,000","2 - 371 WALLACE AVENUEToronto (Dovercourt-Wallace Emerson-Junction), Ontario M6P3N8",W10429316,,600 - 699 sqft
"$898,000","3902 - 9 BOGERT AVENUEToronto (Lansing-Westgate), Ontario M2N0H3",C10429319,,900 - 999 sqft
"$1,823,000","238 GEORGE STREETToronto (Moss Park), Ontario M5A2N1",C10429321,,
"$599,900","902 - 35 FONTENAY COURTToronto (Edenbridge-Humber Valley), Ontario M9A0C4",W10429337,,600 - 699 sqft
"$739,000","227 - 955 QUEEN STREET WToronto (Niagara), Ontario M6J3X5",C10429388,,600 - 699 sqft
"$2,288,800","19 DONALDA CRESCENTToronto (Agincourt South-Malvern West), Ontario M1S1N5",E10429398,,
"$975,000","404 - 2625 DUNDAS STREET WToronto (Junction Area), Ontario M6P0C5",W10429441,,600 - 699 sqft
"$945,000","1806 - 11 CHARLOTTE STREETToronto (Waterfront Communities), Ontario M5V0M6",C10429503,,800 - 899 sqft
"$529,900","4408 - 197 YONGE STREETToronto (Church-Yonge Corridor), Ontario M5B0C1",C10429504,,
"$500,000","309 - 2550 LAWRENCE AVENUE EToronto (Dorset Park), Ontario M1P4Z3",E10429474,,700 - 799 sqft
"$829,000","219 - 437 RONCESVALLES AVENUEToronto (Roncesvalles), Ontario M6R3B9",W10429471,,800 - 899 sqft
"$399,900","403 - 28 WELLESLEY STREET EToronto (Church-Yonge Corridor), Ontario M4Y0C4",C10429525,,
"$619,900","907 - 27 MCMAHON DRIVEToronto (Bayview Village), Ontario M2K0J2",C10429537,,500 - 599 sqft
"$1,817,200","202 - 3 SOUTHVALE DRIVEToronto (Leaside), Ontario M4G1G1",C10429562,,1400 - 1599 sqft
"$1,249,999","308 GLENHOLME AVENUE WToronto (Oakwood Village), Ontario M6E3C8",C10429567,,1100 - 1500 sqft
"$624,900","902 - 255 VILLAGE GREEN SQUAREToronto (Agincourt South-Malvern West), Ontario M1S0L7",E10429604,,700 - 799 sqft
"$500,000","520 - 4208 DUNDAS STREET WToronto (Edenbridge-Humber Valley), Ontario M8X0B1",W10429531,,500 - 599 sqft
"$1,050,000","523 - 30 SHORE BREEZE DRIVEToronto (Mimico), Ontario M8V0J1",W10429534,,1000 - 1199 sqft
"$499,000","2506 - 55 ANN O'REILLY ROADToronto (Henry Farm), Ontario M2J0E1",C10429612,,600 - 699 sqft
"$499,900","1208 - 5 VALHALLA INN ROADToronto (Islington-City Centre West), Ontario M9B0B1",W10429625,,500 - 599 sqft
"$1,325,000","64 MULHOLLAND AVENUEToronto (Yorkdale-Glen Park), Ontario M6A2S3",W10429645,,1500 - 2000 sqft
"$699,000","2620 - 50 DUNFIELD AVENUEToronto (Mount Pleasant West), Ontario M4S0E4",C10429658,,700 - 799 sqft
"$1,449,000","81 SHUTER STREETToronto (Moss Park), Ontario M5B0C6",C10429711,,1400 - 1599 sqft
"$606,000","1212 - 509 BEECROFT ROADToronto (Willowdale West), Ontario M2N0A3",C10429741,,700 - 799 sqft
"$749,900","18 - 59 LEXINGTON AVENUE NToronto (West Humber-Clairville), Ontario M9V2G9",W10429738,,1400 - 1599 sqft
"$885,000","213 - 1403 ROYAL YORK ROADToronto (Humber Heights), Ontario M9P0A1",W10429764,,1000 - 1199 sqft
"$739,900","712 - 77 LOMBARD STREETToronto (Church-Yonge Corridor), Ontario M5C3E1",C10429770,,900 - 999 sqft
"$1,040,000","154 SUMACH STREETToronto (Regent Park), Ontario M5A0C6",C10429778,,1200 - 1399 sqft
"$1,040,000","112 - 55 REGENT PARK BOULEVARDToronto (Regent Park), Ontario M5A0C2",C10429782,,1200 - 1399 sqft
"$569,990","PH112 - 138 DOWNES STREETToronto (Waterfront Communities), Ontario M5E0E4",C10429783,,700 - 799 sqft
"$690,000","96 - 14 LONDON GREEN COURT WToronto (Glenfield-Jane Heights), Ontario M3N1K2",W10429789,,1600 - 1799 sqft
"$759,900","1908 - 75 WYNFORD HEIGHTS CRESCENTToronto (Banbury-Don Mills), Ontario M3C3H9",C10429830,,1400 - 1599 sqft
"$869,000","510 - 20 EDWARD STREETToronto (Bay Street Corridor), Ontario M5G0C5",C10429825,,700 - 799 sqft
"$839,900","910 - 10 PARK LAWN ROADToronto (Mimico), Ontario M8V0H9",W10429835,,800 - 899 sqft
"$749,900","4002 - 55 COOPER STREETToronto (Waterfront Communities), Ontario M5E0G1",C10429880,,600 - 699 sqft
"$895,000","1201 - 505 RICHMOND STREET WToronto (Waterfront Communities), Ontario M5V0P4",C10429884,,700 - 799 sqft
"$739,900","1607 - 188 DORIS AVENUEToronto (Willowdale East), Ontario M2N6Z5",C10429909,,800 - 899 sqft
"$489,000","1917 - 5 GREYSTONE WALK DRIVEToronto (Kennedy Park), Ontario M1K5J5",E10429918,,500 - 599 sqft
"$588,000","2734 - 165 LEGION ROAD NToronto (Mimico), Ontario M8Y0B3",W10429936,,500 - 599 sqft
"$1,100,000","2010E - 1926 LAKE SHORE BOULEVARD WToronto (High Park-Swansea), Ontario M6S1A1",W10429943,,900 - 999 sqft
"$429,900","721 - 170 SUMACH STREETToronto (Regent Park), Ontario M5A0C3",C10429954,,
"$585,000","2704 - 14 YORK STREETToronto (Waterfront Communities), Ontario M5J0B1",C10429960,,600 - 699 sqft
"$2,338,000","12 KENTON DRIVEToronto (Newtonbrook West), Ontario M2R2H7",C10429961,,
"$998,000","56 HUNTINGDALE BOULEVARDToronto (L'Amoreaux), Ontario M1W1T1",E10429981,,1200 - 1399 sqft
"$1,100,000","15 ALTON AVENUEToronto (South Riverdale), Ontario M4L2M3",E10429982,,
"$699,000","908 - 51 EAST LIBERTY STREETToronto (Niagara), Ontario M6K3P8",C10430008,,600 - 699 sqft
"$399,900","1601 - 1 KING STREET WToronto (Bay Street Corridor), Ontario M5H1A1",C10430016,,500 - 599 sqft
"$2,000,000","850 COSBURN AVENUEToronto (East York), Ontario M4C2W2",E10430001,,
"$449,000","308 - 101 SUBWAY CRESCENTToronto (Islington-City Centre West), Ontario M9B6K4",W10429990,,500 - 599 sqft
"$724,900","211 - 200 SUDBURY STREETToronto (Little Portugal), Ontario M6J0H1",C10430039,,600 - 699 sqft
"$1,449,000","329 BOON AVENUEToronto (Caledonia-Fairbank), Ontario M6E4A4",W10430038,,
"$828,800","117 - 1210 DON MILLS ROADToronto (Banbury-Don Mills), Ontario M3B3N9",C10430086,,1000 - 1199 sqft
"$1,099,000","1711 - 55 MERCER STREETToronto (Waterfront Communities), Ontario M5V3W2",C10430114,,700 - 799 sqft
"$569,000","704 - 70 MILL STREETToronto (Waterfront Communities), Ontario M5A4R1",C10430138,,600 - 699 sqft
"$1,499,900","34 HORSHAM AVENUEToronto (Willowdale West), Ontario M2N1Z7",C10430132,,2000 - 2500 sqft
"$1,158,000","3708 - 95 MCMAHON DRIVEToronto (Bayview Village), Ontario M2K0H1",C10430150,,1000 - 1199 sqft
"$590,000","2705 - 185 ROEHAMPTON AVENUEToronto (Mount Pleasant West), Ontario M4P0C6",C10430158,,500 - 599 sqft
"$759,000","547 EASTERN AVENUEToronto (South Riverdale), Ontario M4M1C8",E10430089,,1500 - 2000 sqft
"$799,000","186 CHISHOLM AVENUEToronto (Woodbine-Lumsden), Ontario M4C4W2",E10430093,,
"$775,000","191 JOHN STREETToronto (Weston), Ontario M5T1X3",W10430092,,
"$1,899,000","4406 - 1 PALACE PIER COURTToronto (Mimico), Ontario M8V3W9",W10430116,,1800 - 1999 sqft
"$929,000","515 - 10 DRUMMOND STREETToronto (Mimico), Ontario M8V1Y8",W10430146,,1200 - 1399 sqft
"$549,000","118 - 50 GEORGE BUTCHART DRIVEToronto (Downsview-Roding-CFB), Ontario M3K0C9",W10430157,,600 - 699 sqft
"$389,000","106 - 2000 BLOOR STREET WToronto (High Park North), Ontario M6P3L2",W10430164,,
"$579,900","909 - 2212 LAKESHORE BOULEVARD WToronto (Mimico), Ontario M8V0C2",W10430168,,600 - 699 sqft
"$949,000","29 CHECKENDON DriveEtobicoke, Ontario M9W2Y8",40678866,,1833 sqft
"$969,000","66 ARLETA AvenueToronto, Ontario M3L2E7",40679006,,1236 sqft
"$828,000","1401 - 3000 BATHURST STREETToronto (Englemount-Lawrence), Ontario M6B3B4",C10430198,,1000 - 1199 sqft
"$949,900","104 - 580 KINGSTON ROADToronto (The Beaches), Ontario M4E1P9",E10430192,,1200 - 1399 sqft
"$595,000","1011 - 2020 MCNICOLL AVENUEToronto (Milliken), Ontario M1V0B5",E10430278,,700 - 799 sqft
"$839,000","710 - 158 FRONT STREET EToronto (Moss Park), Ontario M5A0K9",C10430303,,700 - 799 sqft
"$708,000","3001 - 9 BOGERT AVENUEToronto (Lansing-Westgate), Ontario M2N0H3",C10430307,,600 - 699 sqft
"$999,999","61 HEASLIP TERRACEToronto (Tam O'Shanter-Sullivan), Ontario M1T1W8",E10430337,,
"$589,900","706 - 56 ANNIE CRAIG DRIVEToronto (Mimico), Ontario M8V0C8",W10430186,,500 - 599 sqft
"$585,000","946 - 25 VIKING LANEToronto (Islington-City Centre West), Ontario M9B0A1",W10430201,,600 - 699 sqft
"$1,749,000","58 FERN AVENUEToronto (Roncesvalles), Ontario M6R1K1",W10430214,,
"$450,000","2081 - 65 GEORGE APPLETON WAYToronto (Downsview-Roding-CFB), Ontario M3M0A2",W10430254,,500 - 599 sqft
"$949,900","602 - 383 SORAUREN AVENUEToronto (Roncesvalles), Ontario M6R0A4",W10430334,,800 - 899 sqft
"$969,000","66 ARLETA AVENUEToronto (Downsview-Roding-CFB), Ontario M3L2E7",W10430340,,
"$749,777","14 - 25 FOUNDRY AVENUEToronto (Dovercourt-Wallace Emerson-Junction), Ontario M6H4K7",W10430354,,1000 - 1199 sqft
"$1,099,000","34 PLEASANT VIEW DRIVEToronto (Pleasant View), Ontario M2J3P8",C10430385,,
"$1,752,400","301 - 3 SOUTHVALE DRIVEToronto (Leaside), Ontario M4G1G1",C10430399,,1200 - 1399 sqft
"$2,798,888","303 RIDLEY BOULEVARDToronto (Lansing-Westgate), Ontario M3H1K8",C10430400,,
"$2,750,000","PH1 - 99 AVENUE ROADToronto (Annex), Ontario M5R2G5",C10430423,,1800 - 1999 sqft
"$398,000","602 - 10 WILLISON SQUAREToronto (Kensington-Chinatown), Ontario M5T0A8",C10430426,,
"$499,888","1405 - 2721 VICTORIA PARK AVENUEToronto (L'Amoreaux), Ontario M1T3N6",E10430428,,1000 - 1199 sqft
"$1,299,000","76 LOBO MEWSToronto (Islington-City Centre West), Ontario M8Z0B1",W10430413,,
"$899,900","5 VANITY CourtToronto, Ontario M3A1W9",40679094,,1533 sqft
"$1,299,999","16 COXWELL AvenueToronto, Ontario M4L3A7",40678756,,1379 sqft
"$829,900","38 - 55 BRIMWOOD BOULEVARDToronto (Agincourt North), Ontario M1V1E4",E10431067,,1400 - 1599 sqft
"$1,039,000","80 JOHN Street Unit# 1603Toronto, Ontario M5V3X4",40679111,,1010 sqft
"$2,449,000","302 WINONA DRIVEToronto (Humewood-Cedarvale), Ontario M6C3S9",C10430452,,
"$609,000","2105 - 33 MILL STREETToronto (Waterfront Communities), Ontario M5A3R3",C10430453,,500 - 599 sqft
"$589,000","611 - 6 PARKWOOD AVENUEToronto (Casa Loma), Ontario M4V0A3",C10430465,,500 - 599 sqft
"$1,359,000","203 - 265 POPLAR PLAINS ROADToronto (Casa Loma), Ontario M4V2N9",C10430468,,1600 - 1799 sqft
"$515,000","1112 - 14 YORK STREETToronto (Waterfront Communities), Ontario M5J0B1",C10430498,,500 - 599 sqft
"$1,275,000","101 - 250 LAWRENCE AVENUE WToronto (Lawrence Park North), Ontario M5M1B2",C10430562,,1200 - 1399 sqft
"$515,000","802 - 801 KING STREET WToronto (Niagara), Ontario M5V3C9",C10430578,,700 - 799 sqft
"$549,000","S318 - 120 BAYVIEW AVENUEToronto (Waterfront Communities), Ontario M5A0G4",C10430601,,500 - 599 sqft
"$990,000","2105 - 8 THE ESPLANADEToronto (Waterfront Communities), Ontario M5E0A6",C10430632,,900 - 999 sqft
"$1,299,900","PH1408 - 629 KING STREET WToronto (Waterfront Communities), Ontario M5V0G9",C10430640,,1000 - 1199 sqft
"$999,999","1308 - 15 BRUYERES MEWSToronto (Niagara), Ontario M5V0A7",C10430641,,1000 - 1199 sqft
